match_id,match_date,event_name,event_type,province,stage,p1_id,p1_name,p2_id,p2_name,p1_score,p2_score,winner,winner_id,category
1,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Groups,1,"Tian Louw",5,"Cetin Celik",3,0,"Tian Louw",1,"Men's Singles"
2,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Groups,6,"Joshua Du Plooy",14,"Ryan Reed",3,1,"Joshua Du Plooy",6,"Men's Singles"
3,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Groups,3,"Jaco de Swardt",7,"Gajen Chetty",3,1,"Jaco de Swardt",3,"Men's Singles"
4,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Groups,2,"DJ Swanevelder",13,"Joel Joshua",3,0,"DJ Swanevelder",2,"Men's Singles"
5,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Quarterfinals,1,"Tian Louw",14,"Ryan Reed",3,0,"Tian Louw",1,"Men's Singles"
6,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Quarterfinals,2,"DJ Swanevelder",7,"Gajen Chetty",3,1,"DJ Swanevelder",2,"Men's Singles"
7,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Quarterfinals,3,"Jaco de Swardt",13,"Joel Joshua",3,0,"Jaco de Swardt",3,"Men's Singles"
8,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Quarterfinals,6,"Joshua Du Plooy",5,"Cetin Celik",3,0,"Joshua Du Plooy",6,"Men's Singles"
9,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Semifinals,1,"Tian Louw",2,"DJ Swanevelder",3,1,"Tian Louw",1,"Men's Singles"
10,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Semifinals,3,"Jaco de Swardt",6,"Joshua Du Plooy",1,3,"Joshua Du Plooy",6,"Men's Singles"
11,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","3rd Place",2,"DJ Swanevelder",3,"Jaco de Swardt",3,1,"DJ Swanevelder",2,"Men's Singles"
12,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape",Finals,1,"Tian Louw",6,"Joshua Du Plooy",3,1,"Tian Louw",1,"Men's Singles"
13,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",5,"Cetin Celik",13,"Joel Joshua",3,2,"Cetin Celik",5,"Men's Singles"
14,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",7,"Gajen Chetty",13,"Joel Joshua",3,0,"Gajen Chetty",7,"Men's Singles"
15,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",5,"Cetin Celik",7,"Gajen Chetty",1,3,"Gajen Chetty",7,"Men's Singles"
16,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",15,"Dirk Guelpa",12,"Duwayne Petersen",3,2,"Dirk Guelpa",15,"Men's Singles"
17,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",12,"Duwayne Petersen",14,"Ryan Reed",0,3,"Ryan Reed",14,"Men's Singles"
18,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",14,"Ryan Reed",15,"Dirk Guelpa",3,1,"Ryan Reed",14,"Men's Singles"
19,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Plate Match",14,"Ryan Reed",7,"Gajen Chetty",3,1,"Ryan Reed",14,"Men's Singles"
20,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",26,"Sanmari Fourie",8,"Christina Malan",0,3,"Christina Malan",8,"Women's Singles"
21,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",41,"Feur Boegman",36,"Fezeka Giqwa",0,3,"Fezeka Giqwa",36,"Women's Singles"
22,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",26,"Sanmari Fourie",41,"Feur Boegman",3,0,"Sanmari Fourie",26,"Women's Singles"
23,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",8,"Christina Malan",36,"Fezeka Giqwa",0,3,"Fezeka Giqwa",36,"Women's Singles"
24,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",8,"Christina Malan",41,"Feur Boegman",3,0,"Christina Malan",8,"Women's Singles"
25,2025-03-22,"Maties Ratings Debut",Tournament,"Western Cape","Round Robin",26,"Sanmari Fourie",36,"Fezeka Giqwa",0,3,"Fezeka Giqwa",36,"Women's Singles"
26,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,545,"Daryl Williams",106,"Allan Clark",3,1,"Daryl Williams",545,"Open League"
27,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,557,"Yusuf Rajie",105,"Rubin Willemse",3,1,"Yusuf Rajie",557,"Open League"
28,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,540,"Bernard Stewe",104,"Gaston Koetaan",3,0,"Bernard Stewe",540,"Open League"
29,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,545,"Daryl Williams",105,"Rubin Willemse",1,3,"Rubin Willemse",105,"Open League"
30,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,540,"Bernard Stewe",106,"Allan Clark",3,0,"Bernard Stewe",540,"Open League"
31,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,557,"Yusuf Rajie",104,"Gaston Koetaan",2,3,"Gaston Koetaan",104,"Open League"
32,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,294,"Mahdi Adams",300,"Tashreeq Baba",3,2,"Mahdi Adams",294,"Open League"
33,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,283,"Angelo Isaacs",286,"Dirk Coetzee",3,1,"Angelo Isaacs",283,"Open League"
34,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,284,"Anton Titus",302,"Tiago Faria",1,3,"Tiago Faria",302,"Open League"
35,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,294,"Mahdi Adams",286,"Dirk Coetzee",3,1,"Mahdi Adams",294,"Open League"
36,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,284,"Anton Titus",300,"Tashreeq Baba",0,3,"Tashreeq Baba",300,"Open League"
37,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,283,"Angelo Isaacs",302,"Tiago Faria",0,3,"Tiago Faria",302,"Open League"
38,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,487,"Errol Joemath",378,"Muaath Adams",1,3,"Muaath Adams",378,"Open League"
39,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,533,"Rochica Sonday",387,"Munier Isaacs",0,3,"Munier Isaacs",387,"Open League"
40,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,496,"Jerome Davies",379,"Zahier Isaacs",3,1,"Jerome Davies",496,"Open League"
41,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,487,"Errol Joemath",387,"Munier Isaacs",3,2,"Errol Joemath",487,"Open League"
42,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,496,"Jerome Davies",378,"Muaath Adams",1,3,"Muaath Adams",378,"Open League"
43,2025-04-01,"Cape Town League 1st Division",League,"Western Cape",Other,533,"Rochica Sonday",379,"Zahier Isaacs",3,1,"Rochica Sonday",533,"Open League"
44,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,222,"Thabiet Adams",262,"Tayla Bailey",3,2,"Thabiet Adams",222,"Open League"
45,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,237,"Brandon De Jager",695,"Caitlin Lingeveldt",0,3,"Caitlin Lingeveldt",695,"Open League"
46,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,223,"Chesray Booysen",255,"Matthew Lingeveldt",0,3,"Matthew Lingeveldt",255,"Open League"
47,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,222,"Thabiet Adams",695,"Caitlin Lingeveldt",3,2,"Thabiet Adams",222,"Open League"
48,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,223,"Chesray Booysen",262,"Tayla Bailey",0,3,"Tayla Bailey",262,"Open League"
49,2025-04-03,"Cape Town League 1st Division",League,"Western Cape",Other,237,"Brandon De Jager",255,"Matthew Lingeveldt",1,3,"Matthew Lingeveldt",255,"Open League"
50,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,95,"Timothy Fitzgibbon",347,"Darren Rodgers",1,3,"Darren Rodgers",347,"Open League"
51,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,107,"Quentin Thomas",343,"Ashley Wesson",2,3,"Ashley Wesson",343,"Open League"
52,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,100,"Chris Sloster",354,"Adrian Philander",2,3,"Adrian Philander",354,"Open League"
53,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,95,"Timothy Fitzgibbon",343,"Ashley Wesson",3,2,"Timothy Fitzgibbon",95,"Open League"
54,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,100,"Chris Sloster",347,"Darren Rodgers",1,3,"Darren Rodgers",347,"Open League"
55,2025-04-02,"Cape Town League 1st Division",League,"Western Cape",Other,107,"Quentin Thomas",354,"Adrian Philander",0,3,"Adrian Philander",354,"Open League"
56,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,300,"Tashreeq Baba",557,"Yusuf Rajie",2,3,"Yusuf Rajie",557,"Open League"
57,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,286,"Dirk Coetzee",545,"Daryl Williams",0,3,"Daryl Williams",545,"Open League"
58,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,302,"Tiago Faria",540,"Bernard Stewe",3,1,"Tiago Faria",302,"Open League"
59,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,300,"Tashreeq Baba",545,"Daryl Williams",3,2,"Tashreeq Baba",300,"Open League"
60,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,302,"Tiago Faria",557,"Yusuf Rajie",3,0,"Tiago Faria",302,"Open League"
61,2025-04-07,"Cape Town League 1st Division",League,"Western Cape",Other,286,"Dirk Coetzee",540,"Bernard Stewe",0,3,"Bernard Stewe",540,"Open League"
62,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",283,"Angelo Isaacs",3,2,"Munier Isaacs",387,"Open League"
63,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",284,"Anton Titus",3,0,"Muaath Adams",378,"Open League"
64,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",294,"Mahdi Adams",3,2,"Zahier Isaacs",379,"Open League"
65,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",284,"Anton Titus",3,1,"Munier Isaacs",387,"Open League"
66,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",283,"Angelo Isaacs",3,0,"Zahier Isaacs",379,"Open League"
67,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",294,"Mahdi Adams",0,3,"Mahdi Adams",294,"Open League"
68,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",481,"Caleb Lawrence",3,2,"Adrian Philander",354,"Open League"
69,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",487,"Errol Joemath",3,0,"Ashley Wesson",343,"Open League"
70,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",533,"Rochica Sonday",0,3,"Rochica Sonday",533,"Open League"
71,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",487,"Errol Joemath",3,1,"Adrian Philander",354,"Open League"
72,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",481,"Caleb Lawrence",3,1,"Darren Rodgers",347,"Open League"
73,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",533,"Rochica Sonday",3,2,"Ashley Wesson",343,"Open League"
74,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,104,"Gaston Koetaan",223,"Chesray Booysen",3,0,"Gaston Koetaan",104,"Open League"
75,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,106,"Allan Clark",222,"Thabiet Adams",3,0,"Allan Clark",106,"Open League"
76,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,105,"Rubin Willemse",237,"Brandon De Jager",3,1,"Rubin Willemse",105,"Open League"
77,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,104,"Gaston Koetaan",222,"Thabiet Adams",3,1,"Gaston Koetaan",104,"Open League"
78,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,105,"Rubin Willemse",223,"Chesray Booysen",3,0,"Rubin Willemse",105,"Open League"
79,2025-04-09,"Cape Town League 1st Division",League,"Western Cape",Other,106,"Allan Clark",237,"Brandon De Jager",3,0,"Allan Clark",106,"Open League"
80,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,262,"Tayla Bailey",100,"Chris Sloster",1,3,"Chris Sloster",100,"Open League"
81,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,255,"Matthew Lingeveldt",95,"Timothy Fitzgibbon",1,3,"Timothy Fitzgibbon",95,"Open League"
82,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,695,"Caitlin Lingeveldt",107,"Quentin Thomas",3,0,"Caitlin Lingeveldt",695,"Open League"
83,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,262,"Tayla Bailey",95,"Timothy Fitzgibbon",2,3,"Timothy Fitzgibbon",95,"Open League"
84,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,695,"Caitlin Lingeveldt",100,"Chris Sloster",3,0,"Caitlin Lingeveldt",695,"Open League"
85,2025-04-10,"Cape Town League 1st Division",League,"Western Cape",Other,255,"Matthew Lingeveldt",107,"Quentin Thomas",3,0,"Matthew Lingeveldt",255,"Open League"
86,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,487,"Errol Joemath",255,"Matthew Lingeveldt",2,3,"Matthew Lingeveldt",255,"Open League"
87,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,533,"Rochica Sonday",695,"Caitlin Lingeveldt",3,0,"Rochica Sonday",533,"Open League"
88,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,496,"Jerome Davies",262,"Tayla Bailey",2,3,"Tayla Bailey",262,"Open League"
89,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,487,"Errol Joemath",695,"Caitlin Lingeveldt",3,1,"Errol Joemath",487,"Open League"
90,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,496,"Jerome Davies",255,"Matthew Lingeveldt",2,3,"Matthew Lingeveldt",255,"Open League"
91,2025-04-15,"Cape Town League 1st Division",League,"Western Cape",Other,533,"Rochica Sonday",262,"Tayla Bailey",3,0,"Rochica Sonday",533,"Open League"
92,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",302,"Tiago Faria",3,1,"Munier Isaacs",387,"Open League"
93,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",286,"Dirk Coetzee",3,0,"Muaath Adams",378,"Open League"
94,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",300,"Tashreeq Baba",3,0,"Zahier Isaacs",379,"Open League"
95,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,387,"Munier Isaacs",286,"Dirk Coetzee",3,1,"Munier Isaacs",387,"Open League"
96,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,379,"Zahier Isaacs",302,"Tiago Faria",3,2,"Zahier Isaacs",379,"Open League"
97,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,378,"Muaath Adams",300,"Tashreeq Baba",3,0,"Muaath Adams",378,"Open League"
98,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,95,"Timothy Fitzgibbon",104,"Gaston Koetaan",3,2,"Timothy Fitzgibbon",95,"Open League"
99,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,107,"Quentin Thomas",106,"Allan Clark",0,3,"Allan Clark",106,"Open League"
100,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,100,"Chris Sloster",105,"Rubin Willemse",1,3,"Rubin Willemse",105,"Open League"
101,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,95,"Timothy Fitzgibbon",106,"Allan Clark",3,0,"Timothy Fitzgibbon",95,"Open League"
102,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,100,"Chris Sloster",104,"Gaston Koetaan",3,0,"Chris Sloster",100,"Open League"
103,2025-04-16,"Cape Town League 1st Division",League,"Western Cape",Other,107,"Quentin Thomas",105,"Rubin Willemse",0,3,"Rubin Willemse",105,"Open League"
104,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,222,"Thabiet Adams",557,"Yusuf Rajie",0,3,"Yusuf Rajie",557,"Open League"
105,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,223,"Chesray Booysen",545,"Daryl Williams",1,3,"Daryl Williams",545,"Open League"
106,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,237,"Brandon De Jager",540,"Bernard Stewe",0,3,"Bernard Stewe",540,"Open League"
107,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,222,"Thabiet Adams",545,"Daryl Williams",0,3,"Daryl Williams",545,"Open League"
108,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,237,"Brandon De Jager",557,"Yusuf Rajie",0,3,"Yusuf Rajie",557,"Open League"
109,2025-04-17,"Cape Town League 1st Division",League,"Western Cape",Other,223,"Chesray Booysen",540,"Bernard Stewe",0,3,"Bernard Stewe",540,"Open League"
110,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",378,"Muaath Adams",2,3,"Muaath Adams",378,"Open League"
111,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",387,"Munier Isaacs",3,2,"Ashley Wesson",343,"Open League"
112,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",379,"Zahier Isaacs",1,3,"Zahier Isaacs",379,"Open League"
113,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,347,"Darren Rodgers",387,"Munier Isaacs",3,1,"Darren Rodgers",347,"Open League"
114,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,354,"Adrian Philander",378,"Muaath Adams",0,3,"Muaath Adams",378,"Open League"
115,2025-04-23,"Cape Town League 1st Division",League,"Western Cape",Other,343,"Ashley Wesson",379,"Zahier Isaacs",2,3,"Zahier Isaacs",379,"Open League"
116,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,557,"Yusuf Rajie",107,"Quentin Thomas",3,2,"Yusuf Rajie",557,"Open League"
117,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,545,"Daryl Williams",95,"Timothy Fitzgibbon",2,3,"Timothy Fitzgibbon",95,"Open League"
118,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,540,"Bernard Stewe",100,"Chris Sloster",3,2,"Bernard Stewe",540,"Open League"
119,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,557,"Yusuf Rajie",95,"Timothy Fitzgibbon",0,3,"Timothy Fitzgibbon",95,"Open League"
120,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,540,"Bernard Stewe",107,"Quentin Thomas",3,0,"Bernard Stewe",540,"Open League"
121,2025-04-24,"Cape Town League 1st Division",League,"Western Cape",Other,545,"Daryl Williams",100,"Chris Sloster",3,0,"Daryl Williams",545,"Open League"
122,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,255,"Matthew Lingeveldt",284,"Anton Titus",3,2,"Matthew Lingeveldt",255,"Open League"
123,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,262,"Tayla Bailey",294,"Mahdi Adams",0,3,"Mahdi Adams",294,"Open League"
124,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,695,"Caitlin Lingeveldt",283,"Angelo Isaacs",3,1,"Caitlin Lingeveldt",695,"Open League"
125,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,255,"Matthew Lingeveldt",294,"Mahdi Adams",0,3,"Mahdi Adams",294,"Open League"
126,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,695,"Caitlin Lingeveldt",284,"Anton Titus",1,3,"Anton Titus",284,"Open League"
127,2025-04-29,"Cape Town League 1st Division",League,"Western Cape",Other,262,"Tayla Bailey",283,"Angelo Isaacs",0,3,"Angelo Isaacs",283,"Open League"
128,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,104,"Gaston Koetaan",533,"Rochica Sonday",1,3,"Rochica Sonday",533,"Open League"
129,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,106,"Allan Clark",487,"Errol Joemath",3,0,"Allan Clark",106,"Open League"
130,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,105,"Rubin Willemse",496,"Jerome Davies",2,3,"Jerome Davies",496,"Open League"
131,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,104,"Gaston Koetaan",487,"Errol Joemath",3,0,"Gaston Koetaan",104,"Open League"
132,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,105,"Rubin Willemse",533,"Rochica Sonday",1,3,"Rochica Sonday",533,"Open League"
133,2025-04-30,"Cape Town League 1st Division",League,"Western Cape",Other,106,"Allan Clark",496,"Jerome Davies",3,1,"Allan Clark",106,"Open League"
134,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,300,"Tashreeq Baba",237,"Brandon De Jager",3,0,"Tashreeq Baba",300,"Open League"
135,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,286,"Dirk Coetzee",222,"Thabiet Adams",3,0,"Dirk Coetzee",286,"Open League"
136,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,302,"Tiago Faria",223,"Chesray Booysen",3,0,"Tiago Faria",302,"Open League"
137,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,300,"Tashreeq Baba",222,"Thabiet Adams",3,1,"Tashreeq Baba",300,"Open League"
138,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,302,"Tiago Faria",237,"Brandon De Jager",3,0,"Tiago Faria",302,"Open League"
139,2025-05-01,"Cape Town League 1st Division",League,"Western Cape",Other,286,"Dirk Coetzee",223,"Chesray Booysen",3,0,"Dirk Coetzee",286,"Open League"
140,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,563,"Kirk Daries",397,"Sacha Davids",1,3,"Sacha Davids",397,"Open League"
141,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",374,"Yaseen Toefy",3,0,"Isgaaq Jassiem",688,"Open League"
142,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,580,"Ameen Jansen",382,"Craig Fortuin",1,3,"Craig Fortuin",382,"Open League"
143,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,563,"Kirk Daries",374,"Yaseen Toefy",3,1,"Kirk Daries",563,"Open League"
144,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,580,"Ameen Jansen",397,"Sacha Davids",0,3,"Sacha Davids",397,"Open League"
145,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,688,"Isgaaq Jassiem",382,"Craig Fortuin",3,0,"Isgaaq Jassiem",688,"Open League"
146,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,364,"Nashwin Pienaar",157,"Abubakr Manuel",3,1,"Nashwin Pienaar",364,"Open League"
147,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,339,"Benjamin Vd Ross",152,"Russel Jansen",3,0,"Benjamin Vd Ross",339,"Open League"
148,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,353,"Nahum Philander",150,"Walter Dreyer",3,2,"Nahum Philander",353,"Open League"
149,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,364,"Nashwin Pienaar",152,"Russel Jansen",3,0,"Nashwin Pienaar",364,"Open League"
150,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,353,"Nahum Philander",157,"Abubakr Manuel",3,0,"Nahum Philander",353,"Open League"
151,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,339,"Benjamin Vd Ross",150,"Walter Dreyer",3,1,"Benjamin Vd Ross",339,"Open League"
152,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,186,"Elroy Gabriel",349,"Kian Chapman",3,2,"Elroy Gabriel",186,"Open League"
153,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,183,"Ethan Meyer",338,"Martin Jansen",3,2,"Ethan Meyer",183,"Open League"
154,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,179,"Kevin Roodt",340,"Derrel Adriaans",3,1,"Kevin Roodt",179,"Open League"
155,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,186,"Elroy Gabriel",338,"Martin Jansen",3,2,"Elroy Gabriel",186,"Open League"
156,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,179,"Kevin Roodt",349,"Kian Chapman",3,1,"Kevin Roodt",179,"Open League"
157,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,183,"Ethan Meyer",340,"Derrel Adriaans",0,3,"Derrel Adriaans",340,"Open League"
158,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,296,"Ronald Hutchinson",153,"Andre Johnson",3,2,"Ronald Hutchinson",296,"Open League"
159,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,299,"Simeen Mookrey",176,"Bradley Van Aswegen",0,3,"Bradley Van Aswegen",176,"Open League"
160,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,295,"Marc Petersen",154,"Llewellyn Bartlett",2,3,"Llewellyn Bartlett",154,"Open League"
161,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,296,"Ronald Hutchinson",176,"Bradley Van Aswegen",3,0,"Ronald Hutchinson",296,"Open League"
162,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,295,"Marc Petersen",153,"Andre Johnson",1,3,"Andre Johnson",153,"Open League"
163,2025-04-03,"Cape Town League 2nd Division",League,"Western Cape",Other,299,"Simeen Mookrey",154,"Llewellyn Bartlett",0,3,"Llewellyn Bartlett",154,"Open League"
164,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,425,"Richard Ntamutumba",110,"David Esau",3,0,"Richard Ntamutumba",425,"Open League"
165,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,418,"Bevan Steyn",68,"Chloe Hendricks",3,2,"Bevan Steyn",418,"Open League"
166,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,426,"Warren Julius",109,"Moses Baartman",3,0,"Warren Julius",426,"Open League"
167,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,425,"Richard Ntamutumba",68,"Chloe Hendricks",3,1,"Richard Ntamutumba",425,"Open League"
168,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,426,"Warren Julius",110,"David Esau",3,2,"Warren Julius",426,"Open League"
169,2025-04-02,"Cape Town League 2nd Division",League,"Western Cape",Other,418,"Bevan Steyn",109,"Moses Baartman",1,3,"Moses Baartman",109,"Open League"
